19.312,66.7616,03/11/2015,08:39:23
66.7616,03/11/2015,08:39:23
19.312,66.7616,03/11/2015,08:44:23
66.7616,03/11/2015,08:44:23
19.375,66.875,03/11/2015,08:49:23
66.875,03/11/2015,08:49:23
19.437,66.98660000000001,03/11/2015,08:54:23
66.98660000000001,03/11/2015,08:54:23
19.5,67.1,03/11/2015,08:59:23
67.1,03/11/2015,08:59:23
19.5,67.1,03/11/2015,09:04:23
67.1,03/11/2015,09:04:23
19.562,67.2116,03/11/2015,09:09:23
67.2116,03/11/2015,09:09:23
19.562,67.2116,03/11/2015,09:14:23
67.2116,03/11/2015,09:14:23
19.625,67.325,03/11/2015,09:19:23
67.325,03/11/2015,09:19:23
19.687,67.4366,03/11/2015,09:24:23
67.4366,03/11/2015,09:24:23
19.687,67.4366,03/11/2015,09:29:23
67.4366,03/11/2015,09:29:23
19.75,67.55,03/11/2015,09:34:23
67.55,03/11/2015,09:34:23
19.75,67.55,03/11/2015,09:39:23
67.55,03/11/2015,09:39:23
19.75,67.55,03/11/2015,09:44:23
67.55,03/11/2015,09:44:23
19.812,67.6616,03/11/2015,09:49:23
67.6616,03/11/2015,09:49:23
19.812,67.6616,03/11/2015,09:54:23
67.6616,03/11/2015,09:54:23
19.812,67.6616,03/11/2015,09:59:23
67.6616,03/11/2015,09:59:23
19.812,67.6616,03/11/2015,10:04:23
67.6616,03/11/2015,10:04:23
19.875,67.775,03/11/2015,10:09:23
67.775,03/11/2015,10:09:23
19.875,67.775,03/11/2015,10:14:23
67.775,03/11/2015,10:14:23
19.875,67.775,03/11/2015,10:19:23
67.775,03/11/2015,10:19:23
19.875,67.775,03/11/2015,10:24:23
67.775,03/11/2015,10:24:23
19.937,67.8866,03/11/2015,10:29:23
67.8866,03/11/2015,10:29:23
19.937,67.8866,03/11/2015,10:34:23
67.8866,03/11/2015,10:34:23
19.937,67.8866,03/11/2015,10:39:23
67.8866,03/11/2015,10:39:23
19.937,67.8866,03/11/2015,10:44:23
67.8866,03/11/2015,10:44:23
20.0,68.0,03/11/2015,10:49:23
68.0,03/11/2015,10:49:23
20.0,68.0,03/11/2015,10:54:23
68.0,03/11/2015,10:54:23
20.0,68.0,03/11/2015,10:59:23
68.0,03/11/2015,10:59:23
20.062,68.11160000000001,03/11/2015,11:04:23
68.11160000000001,03/11/2015,11:04:23
20.062,68.11160000000001,03/11/2015,11:09:23
68.11160000000001,03/11/2015,11:09:23
20.062,68.11160000000001,03/11/2015,11:14:23
68.11160000000001,03/11/2015,11:14:23
20.062,68.11160000000001,03/11/2015,11:19:23
68.11160000000001,03/11/2015,11:19:23
20.125,68.225,03/11/2015,11:24:23
68.225,03/11/2015,11:24:23
20.125,68.225,03/11/2015,11:29:23
68.225,03/11/2015,11:29:23
20.125,68.225,03/11/2015,11:34:23
68.225,03/11/2015,11:34:23
20.187,68.3366,03/11/2015,11:39:23
68.3366,03/11/2015,11:39:23
20.187,68.3366,03/11/2015,11:44:23
68.3366,03/11/2015,11:44:23
20.187,68.3366,03/11/2015,11:49:23
68.3366,03/11/2015,11:49:23
20.187,68.3366,03/11/2015,11:54:23
68.3366,03/11/2015,11:54:23
20.25,68.45,03/11/2015,11:59:23
68.45,03/11/2015,11:59:23
20.25,68.45,03/11/2015,12:04:23
68.45,03/11/2015,12:04:23
20.312,68.5616,03/11/2015,12:09:23
68.5616,03/11/2015,12:09:23
20.312,68.5616,03/11/2015,12:14:23
68.5616,03/11/2015,12:14:23
20.312,68.5616,03/11/2015,12:19:23
68.5616,03/11/2015,12:19:23
20.375,68.675,03/11/2015,12:24:23
68.675,03/11/2015,12:24:23
20.375,68.675,03/11/2015,12:29:23
68.675,03/11/2015,12:29:23
20.437,68.7866,03/11/2015,12:34:23
68.7866,03/11/2015,12:34:23
20.437,68.7866,03/11/2015,12:39:23
68.7866,03/11/2015,12:39:23
20.437,68.7866,03/11/2015,12:44:23
68.7866,03/11/2015,12:44:23
20.5,68.9,03/11/2015,12:49:23
68.9,03/11/2015,12:49:23
20.5,68.9,03/11/2015,12:54:23
68.9,03/11/2015,12:54:23
20.562,69.0116,03/11/2015,12:59:23
69.0116,03/11/2015,12:59:23
20.562,69.0116,03/11/2015,13:04:23
69.0116,03/11/2015,13:04:23
20.562,69.0116,03/11/2015,13:09:23
69.0116,03/11/2015,13:09:23
20.625,69.125,03/11/2015,13:14:23
69.125,03/11/2015,13:14:23
20.625,69.125,03/11/2015,13:19:23
69.125,03/11/2015,13:19:23
20.687,69.23660000000001,03/11/2015,13:24:23
69.23660000000001,03/11/2015,13:24:23
20.687,69.23660000000001,03/11/2015,13:29:23
69.23660000000001,03/11/2015,13:29:23
20.687,69.23660000000001,03/11/2015,13:34:23
69.23660000000001,03/11/2015,13:34:23
20.75,69.35,03/11/2015,13:39:23
69.35,03/11/2015,13:39:23
20.75,69.35,03/11/2015,13:44:23
69.35,03/11/2015,13:44:23
20.75,69.35,03/11/2015,